Id,Name,Description,X,Y,Z
6,P.363,,611987.25205980241,9155901.1165664867,46.803
7,P.363,,611988.46102411579,9155901.1072773058,47.756
8,P.363,,611988.75501543772,9155901.1050183978,47.985
9,P.363,,611989.278,9155901.101,48.171
10,P.363,T1,611990.00497854082,9155901.0954141971,48.02
11,P.363,L,611990.71895746537,9155901.0899282787,47.375
12,P.363,D1L,611993.14988570847,9155901.0712500289,45.802
13,P.363,,611994.97383186873,9155901.0572355818,45.773
14,P.363,D1L,611997.78274895414,9155901.035653023,45.772
15,P.363,L,612000.17067846656,9155901.0173051581,47.387
16,P.363,T1,612001.53363823425,9155901.00683274,48.54
17,P.363,,612006.70948545192,9155900.9670636673,48.434
18,P.363,,612007.57645986031,9155900.9604021944,47.765
19,P.363,,612008.74542535446,9155900.9514203463,47.327
20,P.363,,612010.92636097688,9155900.9346629381,47.372
21,P.363,,612013.22329317522,9155900.91701426,47.365
22,P.363,,612014.28626179823,9155900.9088468477,47.767
23,P.363,,612014.8352455931,9155900.9046286829,48.149
24,P.363,J,612015.98021179566,9155900.8958312366,48.593
25,P.363,J,612018.00815193425,9155900.8802493811,48.644
0,P.364,,611989.01,9155950.458,48.072
1,P.364,T1,611990.80530694535,9155950.4081104025,47.907
2,P.364,L,611991.71895424381,9155950.3827211522,47.374
3,P.364,D1L,611993.5482480689,9155950.3318870943,45.827
4,P.364,,611996.50810545485,9155950.2496359237,45.787
5,P.364,D1L,611999.93478263111,9155950.154412346,45.848
6,P.364,L,612001.699101539,9155950.1053838711,47.36
7,P.364,T1,612002.58775848453,9155950.0806890745,48.104
8,P.364,,612008.66141382966,9155949.9119088948,48.227
9,P.364,,612009.10724172369,9155949.89951983,47.758
10,P.364,,612010.1078554499,9155949.8717138786,47.315
11,P.364,,612012.34998990328,9155949.8094074354,47.266
12,P.364,,612014.470171435,9155949.75048993,47.296
13,P.364,,612015.69969679287,9155949.7163227778,47.764
14,P.364,,612016.00457909715,9155949.7078504339,48.071
15,P.364,J,612017.67893273488,9155949.6613219939,48.208
16,P.364,J,612019.41526244755,9155949.6130713075,48.222
0,P.365,,611981.6916586475,9155999.6255279947,48.258
1,P.365,J,611983.64663409418,9155999.536533596,48.197
2,P.365,J,611985.56165092159,9155999.4493581951,48.188
3,P.365,,611987.10005776258,9155999.3793268334,48.051
4,P.365,,611987.50863464444,9155999.3607275952,47.395
5,P.365,,611988.2518649624,9155999.3268942628,46.73
6,P.365,,611988.92816459318,9155999.2961077485,46.719
7,P.365,,611989.88717145508,9155999.2524518352,46.75
8,P.365,,611990.42661281489,9155999.2278953847,47.397
9,P.365,,611990.96705314016,9155999.2032934576,47.831
10,P.365,,611991.984,9155999.157,48.01
11,P.365,T1,611992.69226652617,9155999.1247582883,47.904
12,P.365,L,611993.16977202625,9155999.10302128,47.342
13,P.365,D1L,611995.68117124587,9155998.98869736,45.79
14,P.365,,611997.68709393207,9155998.89738374,45.71
15,P.365,D1L,612000.1655272909,9155998.7845604885,45.753
16,P.365,L,612002.69091202726,9155998.6695999168,47.333
17,P.365,T1,612003.84871302,9155998.6168944966,48.263
18,P.365,,612009.30206558167,9155998.3686469644,48.205
19,P.365,,612009.83651211415,9155998.344317887,47.656
20,P.365,,612010.82049311313,9155998.2995251,47.239
21,P.365,,612013.04119337781,9155998.1984343771,47.312
22,P.365,,612015.65248914552,9155998.0795629621,47.174
23,P.365,,612016.74136152,9155998.0299953111,47.69
24,P.365,,612017.03106150962,9155998.016807586,48.124
25,P.365,J,612018.06698871357,9155997.9696501046,48.458
26,P.365,J,612021.10284481081,9155997.8314518537,48.477
27,P.365,,612025.52726292692,9155997.6300434787,48.159
0,P.366,,611982.9607299905,9156048.052468814,48.226
1,P.366,J,611984.772431045,9156048.0195554551,48.109
2,P.366,J,611986.55213737884,9156047.9872233458,48.108
3,P.366,,611988.04989023728,9156047.9600135162,47.853
4,P.366,,611988.6027990029,9156047.9499687646,47.514
5,P.366,,611989.51964771526,9156047.93331228,46.708
6,P.366,,611990.20553453837,9156047.9208517037,46.708
7,P.366,,611990.95741047268,9156047.9071922954,46.711
8,P.366,,611991.72928310733,9156047.8931696061,47.369
9,P.366,,611992.52615161752,9156047.8786928132,47.869
10,P.366,,611993.445,9156047.862,47.961
11,P.366,T1,611994.25486636534,9156047.8472870737,47.784
12,P.366,L,611994.82877166627,9156047.8368608765,47.313
13,P.366,D1L,611996.77145110827,9156047.80156802,45.829
14,P.366,,611999.180053669,9156047.7578106876,45.625
15,P.366,D1L,612001.81761844922,9156047.7098937761,45.771
16,P.366,L,612004.02325450117,9156047.6698237583,47.263
17,P.366,T1,612005.30204349046,9156047.6465918683,48.301
18,P.366,,612010.220231949,9156047.55724263,48.3
19,P.366,,612010.91111794719,9156047.544691233,47.65
20,P.366,,612011.78397391876,9156047.5288339686,47.405
21,P.366,,612014.40154199861,9156047.48128034,47.455
22,P.366,,612016.78014950885,9156047.4380679317,47.518
23,P.366,,612017.70999607653,9156047.4211753123,47.713
24,P.366,,612018.21191325609,9156047.4120569322,48.272
25,P.366,J,612019.31673095212,9156047.3919855952,48.557
26,P.366,J,612022.15426273609,9156047.3404358625,48.539
0,P.367,,611981.89804231771,9156097.4963149149,47.745
1,P.367,J,611985.642028961,9156097.50631567,47.863
2,P.367,J,611988.12602009939,9156097.5129507873,47.926
3,P.367,,611989.34001576842,9156097.5161935538,47.763
4,P.367,,611990.00701338891,9156097.5179752056,47.336
5,P.367,,611990.664011045,9156097.5197301451,46.79
6,P.367,,611991.47900813748,9156097.5219071265,46.738
7,P.367,,611992.25600536552,9156097.5239826031,46.702
8,P.367,,611993.13700222259,9156097.52633588,47.325
9,P.367,,611993.42400119873,9156097.5271024965,47.563
10,P.367,,611993.76,9156097.528,47.768
11,P.367,T1,611995.16899497341,9156097.53176364,47.774
12,P.367,L,611996.21199125249,9156097.53454964,47.294
13,P.367,D1L,611998.21098412108,9156097.5398892537,45.724
14,P.367,,612000.75397504889,9156097.5466819685,45.639
15,P.367,D1L,612003.2729660623,9156097.5534105748,45.66
16,P.367,L,612005.44395831728,9156097.5592096243,47.216
17,P.367,T1,612006.75495364028,9156097.56271149,48.024
18,P.367,,612011.461936848,9156097.5752845556,47.961
19,P.367,,612012.05093474675,9156097.57685786,47.672
20,P.367,,612013.20293063694,9156097.5799350142,47.166
21,P.367,,612015.53392232116,9156097.5861614458,47.02
22,P.367,,612017.80091423355,9156097.5922169257,46.858
23,P.367,,612018.69691103708,9156097.5946102683,47.677
24,P.367,,612019.11990952806,9156097.5957401618,47.936
25,P.367,J,612020.395904976,9156097.599148538,48.321
26,P.367,J,612023.29889461945,9156097.6069028638,48.368
27,P.367,,612028.54887589009,9156097.62092636,47.146
0,P.368,,611983.3111066079,9156144.6355719231,47.812
1,P.368,J,611984.71584990667,9156144.7881014757,47.839
2,P.368,J,611987.155510243,9156145.053004181,47.744
3,P.368,,611987.9239933074,9156145.1364474539,47.596
4,P.368,,611988.30773776118,9156145.1781151164,47.36
5,P.368,,611988.98873504333,9156145.2520590257,46.697
6,P.368,,611989.62897190428,9156145.3215770945,46.682
7,P.368,,611990.34575882461,9156145.3994071074,46.705
8,P.368,,611991.2017276712,9156145.4923497438,47.329
9,P.368,,611991.854888568,9156145.5632711276,47.779
10,P.368,,611993.197,9156145.709,47.822
11,P.368,T1,611993.85711999319,9156145.7806770168,47.734
12,P.368,L,611994.33928595216,9156145.8330314625,47.341
13,P.368,D1L,611996.40216093091,9156146.0570221376,45.816
14,P.368,,611998.92433626635,9156146.33088447,45.705
15,P.368,D1L,612001.36996154243,9156146.59643486,45.705
16,P.368,L,612003.62669706135,9156146.84147526,47.301
17,P.368,T1,612004.52044385939,9156146.9385198932,47.862
18,P.368,,612010.98445017834,9156147.64039332,48.032
19,P.368,,612011.716149448,9156147.719842542,47.641
20,P.368,,612012.5751007644,9156147.81310902,47.228
21,P.368,,612015.01873772719,9156148.078443516,47.062
22,P.368,,612017.38284216064,9156148.335142225,46.95
23,P.368,,612018.41477672837,9156148.4471915364,47.687
24,P.368,,612018.8989310005,9156148.4997618776,48.042
25,P.368,J,612020.16846899944,9156148.6376105957,48.356
26,P.368,J,612022.80099571927,9156148.92345508,48.371
0,P.369,,611973.14815127419,9156190.3347963225,47.781
1,P.369,J,611975.19146013679,9156190.939816894,47.871
2,P.369,J,611977.40640310838,9156191.5956580583,47.876
3,P.369,,611977.852268252,9156191.7276780326,47.741
4,P.369,,611978.456343608,9156191.9065438043,47.274
5,P.369,,611979.40176948241,9156192.1864829324,46.663
6,P.369,,611980.0192687352,9156192.3693235,46.656
7,P.369,,611980.59553744772,9156192.5399557687,46.6
8,P.369,,611981.474802688,9156192.8003048357,47.353
9,P.369,,611982.25626525155,9156193.0316946842,47.814
10,P.369,,611983.311,9156193.344,47.847
11,P.369,T1,611984.16629399592,9156193.59725122,47.656
12,P.369,L,611984.69941446884,9156193.7551073618,47.276
13,P.369,D1L,611986.67272729811,9156194.3394022174,45.932
14,P.369,,611988.7802790954,9156194.96344502,45.648
15,P.369,D1L,611991.435334112,9156195.7496026773,45.664
16,P.369,L,611993.57548680156,9156196.3832985554,47.274
17,P.369,T1,611994.61871535273,9156196.6921969038,48.036
18,P.369,,611999.79746296746,9156198.2256160062,48.178
19,P.369,,612000.29510599875,9156198.3729673326,47.656
20,P.369,,612001.20121903263,9156198.64126599,47.32
21,P.369,,612003.44588634721,9156199.3059084862,47.231
22,P.369,,612005.62439302751,9156199.9509609211,47.173
23,P.369,,612006.67049812793,9156200.26071101,47.665
24,P.369,,612007.08855662821,9156200.3844974823,47.871
25,P.369,J,612008.522995886,9156200.8092327118,48.355
26,P.369,J,612010.22687192971,9156201.3137477543,48.326
27,P.369,,612011.92883027368,9156201.81769497,47.979
0,P.370,,611956.64532035682,9156235.6291075833,47.108
1,P.370,J,611958.43261428212,9156236.3467819,47.576
2,P.370,J,611960.01575209957,9156236.98247888,47.614
3,P.370,,611960.3665294121,9156237.1233308483,47.579
4,P.370,,611960.7924732914,9156237.2943653818,47.29
5,P.370,,611961.65178490861,9156237.6394154429,46.572
6,P.370,,611962.35519549809,9156237.9218646288,46.577
7,P.370,,611963.11521300836,9156238.2270438932,46.625
8,P.370,,611963.98194848408,9156238.5750749484,47.044
9,P.370,,611964.71598248975,9156238.8698207345,47.624
10,P.370,,611965.476,9156239.175,47.629
11,P.370,T1,611966.68330498273,9156239.6597841568,47.568
12,P.370,L,611967.25679804909,9156239.8900659475,47.211
13,P.370,D1L,611968.99212496518,9156240.586873306,45.837
14,P.370,,611971.10142875125,9156241.43384824,45.647
15,P.370,D1L,611973.50304696441,9156242.3981998134,45.629
16,P.370,L,611976.011383143,9156243.4054031763,47.172
17,P.370,T1,611976.707369874,9156243.6848713681,47.768
18,P.370,,611983.494632475,9156246.4102451745,48.191
19,P.370,,611984.06348562974,9156246.6386638433,47.632
20,P.370,,611984.96455645084,9156247.0004819967,47.146
21,P.370,,611987.06179646694,9156247.8426128142,47.144
22,P.370,,611989.41515960009,9156248.7875879277,47.216
23,P.370,,611990.3867570766,9156249.1777255237,47.669
24,P.370,,611990.83590051369,9156249.3580756634,48.123
25,P.370,J,611992.0469174257,9156249.8443503156,48.451
26,P.370,J,611993.60128779162,9156250.4684959445,48.466
27,P.370,,611994.56453342736,9156250.8552799225,48.487
0,P.371,,611936.96773708437,9156280.42665615,47.375
1,P.371,J,611939.19663103309,9156281.3589049187,47.28
2,P.371,J,611940.90151349048,9156282.0719826184,47.275
3,P.371,,611941.67461495113,9156282.395337116,46.833
4,P.371,,611941.67553750658,9156282.3957229815,46.824
5,P.371,,611942.300107541,9156282.6569532864,46.237
6,P.371,,611943.02615867415,9156282.9606286921,46.235
7,P.371,,611943.54647994367,9156283.1782563012,46.249
8,P.371,,611944.51977593533,9156283.5853434075,46.944
9,P.371,,611945.01980098512,9156283.7944819983,47.329
10,P.371,,611946.709,9156284.501,47.493
11,P.371,T1,611947.65000655118,9156284.8945818469,47.186
12,P.371,L,611948.11405193876,9156285.08867172,46.89
13,P.371,D1L,611949.853991503,9156285.8164122719,45.432
14,P.371,,611951.99432012916,9156286.7116180435,45.301
15,P.371,D1L,611954.380048503,9156287.7094637863,45.31
16,P.371,L,611956.55174401437,9156288.6177889518,46.906
17,P.371,T1,611956.97980973963,9156288.7968301047,47.14
18,P.371,,611958.48634277692,9156289.426946925,47.137
19,P.371,,611959.57219053258,9156289.8811095078,46.272
0,P.372,,611916.827322943,9156325.5750420839,46.761
1,P.372,,611918.49808233825,9156326.2815539688,47.034
2,P.372,,611921.50065986242,9156327.55125008,47.29
3,P.372,,611922.15275338606,9156327.8270000312,47.134
4,P.372,,611922.70076983608,9156328.0587390456,46.439
5,P.372,,611923.48365047888,9156328.38979478,46.446
6,P.372,,611924.12377053383,9156328.6604815274,46.441
7,P.372,,611925.03559622366,9156329.0460640881,47.084
8,P.372,,611925.46848316735,9156329.2291184347,47.313
9,P.372,,611927.457,9156330.07,47.349
10,P.372,T1,611928.07869933406,9156330.3328972012,47.339
11,P.372,L,611928.56500636868,9156330.5385412332,47.084
12,P.372,D1L,611930.25050234073,9156331.2512847558,45.685
13,P.372,,611932.34585935529,9156332.13734569,45.441
14,P.372,D1L,611935.0804153888,9156333.2937038969,45.591
15,P.372,L,611936.97867068858,9156334.096416682,47.041
16,P.372,T1,611937.41984695673,9156334.2829763256,47.279
17,P.372,,611940.76228678343,9156335.6963895727,47.036
18,P.372,,611942.018579956,9156336.2276366558,46.072
0,P.373,,611898.20582745993,9156371.1618005168,46.981
1,P.373,,611900.12500129337,9156371.9868416041,47.314
2,P.373,,611902.03131326311,9156372.8063534554,47.325
3,P.373,,611902.79475675547,9156373.1345531419,47.169
4,P.373,,611903.212767332,9156373.31425333,46.466
5,P.373,,611904.01204030239,9156373.65785589,46.497
6,P.373,,611904.74884136254,9156373.9746021573,46.502
7,P.373,,611905.54443951463,9156374.3166249339,47.148
8,P.373,,611906.15445934492,9156374.5788687263,47.462
9,P.373,,611908.239,9156375.475,47.408
10,P.373,T1,611908.63404296234,9156375.6448265519,47.334
11,P.373,L,611909.24038797442,9156375.9054905623,47.174
12,P.373,D1L,611910.92804825783,9156376.6310053915,45.622
13,P.373,,611912.9188810474,9156377.4868522268,45.57
14,P.373,D1L,611915.69520623889,9156378.6803774387,45.935
15,P.373,L,611917.60978654958,9156379.5034437981,47.157
16,P.373,T1,611918.25287974416,9156379.7799056284,47.303
17,P.373,,611920.41918510536,9156380.7111870479,46.641
18,P.373,,611921.63830606139,9156381.2352796867,46.006
0,P.374,,611879.4117405758,9156416.58610874,47.294
1,P.374,,611882.7657026595,9156418.036161961,47.363
2,P.374,,611883.32194267667,9156418.2766469773,47.15
3,P.374,,611883.93600962625,9156418.5421329122,46.487
4,P.374,,611884.74925823219,9156418.8937331177,46.505
5,P.374,,611885.42298789,9156419.18501365,46.491
6,P.374,,611886.15362659236,9156419.50089826,47.14
7,P.374,,611886.62909248157,9156419.70646136,47.357
8,P.374,,611888.564,9156420.543,47.462
9,P.374,T1,611889.20193203294,9156420.8188037723,47.362
10,P.374,L,611889.72421020083,9156421.0446057115,47.211
11,P.374,D1L,611891.50399467815,9156421.8140783962,45.531
12,P.374,,611893.47561770922,9156422.6664906349,45.58
13,P.374,D1L,611896.27333977574,9156423.8760588374,45.791
14,P.374,L,611898.284431983,9156424.7455351949,47.135
15,P.374,T1,611900.9077553642,9156425.8797038049,46.996
16,P.374,,611902.52140214667,9156426.5773484576,46.088
0,P.375,,611860.07406808273,9156461.7154725548,47.272
1,P.375,,611863.18215438479,9156463.0462469682,47.124
2,P.375,,611864.08396824519,9156463.4323722851,47.011
3,P.375,,611864.44800319814,9156463.5882393867,46.298
4,P.375,,611865.32591577375,9156463.9641310051,46.353
5,P.375,,611866.04387359752,9156464.2715355661,46.326
6,P.375,,611866.85743656033,9156464.6198749188,47.001
7,P.375,,611867.230664315,9156464.7796780579,47.128
8,P.375,,611869.254,9156465.646,47.221
9,P.375,T1,611869.97011926328,9156465.9526173528,47.152
10,P.375,L,611870.28543236642,9156466.0876234528,46.996
11,P.375,D1L,611872.476996325,9156467.0259748865,45.51
12,P.375,,611874.24936851976,9156467.7848429941,45.545
13,P.375,D1L,611876.77279262478,9156468.8652853966,45.518
14,P.375,L,611878.79704758991,9156469.7320009414,46.956
15,P.375,T1,611881.24968712078,9156470.7821358535,46.753
16,P.375,,611886.09705153084,9156472.8576086368,46.458
0,P.376,,611841.66217267083,9156506.9596908726,46.951
1,P.376,,611844.26571240393,9156508.0791268274,47.282
2,P.376,,611844.77006784279,9156508.2959829811,47.098
3,P.376,,611845.33689353627,9156508.5396992788,46.395
4,P.376,,611846.26659791521,9156508.9394414052,46.403
5,P.376,,611846.804944522,9156509.1709126364,46.414
6,P.376,,611847.62624463532,9156509.5240445156,47.075
7,P.376,,611848.13335611473,9156509.7420856748,47.303
8,P.376,,611850.024,9156510.555,47.367
9,P.376,T1,611850.58531361213,9156510.7963462844,47.264
10,P.376,L,611850.86734843859,9156510.9176119287,47.094
11,P.376,D1L,611852.89763171668,9156511.7905665729,45.593
12,P.376,,611854.449282602,9156512.4577251226,45.589
13,P.376,D1L,611857.57095797721,9156513.7999422625,45.719
14,P.376,L,611859.328393231,9156514.5555812828,47.067
15,P.376,T1,611862.52815642452,9156515.9313736018,46.536
16,P.376,,611863.95394812024,9156516.5444168635,45.705
0,P.377,,611823.17870180309,9156552.3625810985,46.998
1,P.377,,611824.88766708435,9156553.0967729446,47.138
2,P.377,,611825.50418090355,9156553.361634627,46.947
3,P.377,,611826.07199840026,9156553.6055757888,46.24
4,P.377,,611826.86675913585,9156553.94701447,46.229
5,P.377,,611827.52186249371,9156554.2284546774,46.24
6,P.377,,611828.30835404247,9156554.5663408171,46.907
7,P.377,,611828.79072327516,9156554.7735723872,47.101
8,P.377,,611830.598,9156555.55,47.181
9,P.377,T1,611830.92141708545,9156555.688943835,47.17
10,P.377,L,611831.483721791,9156555.930516636,47.006
11,P.377,D1L,611833.41503631847,9156556.7602323666,45.602
12,P.377,,611835.04957891814,9156557.4624513425,45.488
13,P.377,D1L,611838.33795888687,9156558.8751785569,45.613
14,P.377,L,611840.0166038163,9156559.5963444188,46.889
15,P.377,T1,611843.36746208568,9156561.0359130558,46.018
0,P.378,,611802.94904202863,9156597.80476843,47.421
1,P.378,,611805.54497935285,9156598.96397437,47.322
2,P.378,,611805.94582933,9156599.1429724023,47.131
3,P.378,,611806.51651551633,9156599.3978101481,47.183
4,P.378,,611807.19220796088,9156599.699538039,47.159
5,P.378,,611808.00395199226,9156600.06201925,47.171
6,P.378,,611808.70886356954,9156600.3767948337,47.012
7,P.378,,611809.24302583991,9156600.6153229643,47.268
8,P.378,,611810.998,9156601.399,47.273
9,P.378,T1,611811.42715601216,9156601.5906379856,47.217
10,P.378,L,611811.70382467518,9156601.7141833249,47.12
11,P.378,D1L,611813.79025337228,9156602.6458701231,45.638
12,P.378,,611815.21833848488,9156603.2835761,45.725
13,P.378,D1L,611818.35665596055,9156604.6849798318,45.893
14,P.378,L,611820.16458979866,9156605.4923058115,46.962
15,P.378,T1,611822.12592408375,9156606.3681321759,46.911
16,P.378,,611827.19453051582,9156608.6314991023,46.272
0,P.379,R,611779.44590176258,9156641.1942441557,47.252
